"AUDIT_ID","WORKFLOW_NAME","STEP_NAME","STEP_ORDER","INPUT_PARAMS","OUTPUT_RESULT","EXECUTION_TIME_MS","STATUS","EXECUTED_BY","EXECUTED_AT"
909,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"no_open_high_alert","SKIPPED: no new HIGH-severity OPEN alert to investigate","","SKIPPED","MENDIX_SERVICE_USER","2026-07-31 23:47:33.880"
910,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=148","{""status"":""SUCCESS"",""sap_document"":""5000000148"",""bl_id"":148}","","SUCCESS","MENDIX_SERVICE_USER","2026-07-31 23:47:35.205"
911,"INGEST_AND_DECIDE","FRAUD_PIPELINE",3,"AUTO","{""workflow"":""FULL_PIPELINE_V2"",""status"":""COMPLETED"",""steps"":3,""alert_id"":null,""ai_decision"":""NONE"",""ai_reason"":""No open HIGH-severity alert required a decision in this run."",""shipper_screened"":""n/a"",""sap_posting"":{""status"":""SUCCESS"",""sap_document"":""5000000148"",""bl_id"":148},""execution_time_ms"":4182,""audit_trail"":""WORKFLOW_AUDIT_LOG""}","","SUCCESS","MENDIX_SERVICE_USER","2026-07-31 23:47:35.562"
1000,"INGEST_AND_DECIDE","EXTRACT_DOCUMENTS",1,"@LOGISTICS_STAGE","Complete. Processed: 0 | Errors: 0","","SUCCESS","HACKATHON_JUDGE","2026-08-01 20:50:43.873"
1001,"INGEST_AND_DECIDE","PROMOTE_TO_OPERATIONAL",2,"BILL_OF_LADING_EXTRACTED","{""procedure"":""SYNC_EXTRACTED_TO_BILL_OF_LADING"",""documents_promoted"":0,""target"":""MENDIX_APP.AGENTS.BILL_OF_LADING""}","","SUCCESS","HACKATHON_JUDGE","2026-08-01 20:50:44.739"
1002,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","HACKATHON_JUDGE","2026-08-01 20:50:48.468"
1003,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"no_open_high_alert","SKIPPED: no new HIGH-severity OPEN alert to investigate","","SKIPPED","HACKATHON_JUDGE","2026-08-01 20:50:48.837"
1004,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=163","{""status"":""SUCCESS"",""sap_document"":""5000000163"",""bl_id"":163}","","SUCCESS","HACKATHON_JUDGE","2026-08-01 20:50:50.455"
1005,"INGEST_AND_DECIDE","FRAUD_PIPELINE",3,"AUTO","{""workflow"":""FULL_PIPELINE_V2"",""status"":""COMPLETED"",""steps"":3,""alert_id"":null,""ai_decision"":""NONE"",""ai_reason"":""No open HIGH-severity alert required a decision in this run."",""shipper_screened"":""n/a"",""sap_posting"":{""status"":""SUCCESS"",""sap_document"":""5000000163"",""bl_id"":163},""execution_time_ms"":5469,""audit_trail"":""WORKFLOW_AUDIT_LOG""}","","SUCCESS","HACKATHON_JUDGE","2026-08-01 20:50:50.807"
1006,"INGEST_AND_DECIDE","EXTRACT_DOCUMENTS",1,"@LOGISTICS_STAGE","Complete. Processed: 0 | Errors: 0","","SUCCESS","CPH","2026-08-01 21:47:22.221"
1007,"INGEST_AND_DECIDE","PROMOTE_TO_OPERATIONAL",2,"BILL_OF_LADING_EXTRACTED","{""procedure"":""SYNC_EXTRACTED_TO_BILL_OF_LADING"",""documents_promoted"":0,""target"":""MENDIX_APP.AGENTS.BILL_OF_LADING""}","","SUCCESS","CPH","2026-08-01 21:47:22.705"
1008,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 21:47:25.511"
1009,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=800","AI decision=ESCALATE | reason=AI did not return a structured reason; defaulted to human review.","","SUCCESS","CPH","2026-08-01 21:47:27.036"
1010,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"","Marketplace screening completed","","SUCCESS","CPH","2026-08-01 21:47:27.570"
1011,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=800,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=AI did not return a structured reason; defaulted to human review.","","SUCCESS","CPH","2026-08-01 21:47:28.695"
1012,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=none","{""status"":""SKIPPED"",""reason"":""no eligible BL""}","","SUCCESS","CPH","2026-08-01 21:47:29.088"
1013,"INGEST_AND_DECIDE","FRAUD_PIPELINE",3,"AUTO","{""workflow"":""FULL_PIPELINE_V2"",""status"":""COMPLETED"",""steps"":5,""alert_id"":800,""ai_decision"":""ESCALATE"",""ai_reason"":""AI did not return a structured reason; defaulted to human review."",""shipper_screened"":""n/a"",""sap_posting"":{""status"":""SKIPPED"",""reason"":""no eligible BL""},""execution_time_ms"":6268,""audit_trail"":""WORKFLOW_AUDIT_LOG""}","","SUCCESS","CPH","2026-08-01 21:47:29.343"
1014,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:06:15.184"
1015,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=801","AI decision=ESCALATE | reason=AI did not return a structured reason; defaulted to human review.","","SUCCESS","CPH","2026-08-01 22:06:17.416"
1016,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"","Marketplace screening completed","","SUCCESS","CPH","2026-08-01 22:06:18.250"
1017,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=801,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=AI did not return a structured reason; defaulted to human review.","","SUCCESS","CPH","2026-08-01 22:06:19.588"
1018,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=173","{""status"":""SUCCESS"",""sap_document"":""5000000173"",""bl_id"":173}","","SUCCESS","CPH","2026-08-01 22:06:20.854"
1019,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:06:39.746"
1020,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"no_open_high_alert","SKIPPED: no new HIGH-severity OPEN alert to investigate","","SKIPPED","CPH","2026-08-01 22:06:40.063"
1021,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=190","{""status"":""SUCCESS"",""sap_document"":""5000000190"",""bl_id"":190}","","SUCCESS","CPH","2026-08-01 22:06:41.229"
1022,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:08:03.022"
1023,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"no_open_high_alert","SKIPPED: no new HIGH-severity OPEN alert to investigate","","SKIPPED","CPH","2026-08-01 22:08:03.332"
1024,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=193","{""status"":""SUCCESS"",""sap_document"":""5000000193"",""bl_id"":193}","","SUCCESS","CPH","2026-08-01 22:08:04.503"
1025,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:09:43.419"
1026,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"no_open_high_alert","SKIPPED: no new HIGH-severity OPEN alert to investigate","","SKIPPED","CPH","2026-08-01 22:09:43.714"
1027,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=213","{""status"":""SUCCESS"",""sap_document"":""5000000213"",""bl_id"":213}","","SUCCESS","CPH","2026-08-01 22:09:45.034"
1028,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:16:27.539"
1029,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"no_open_high_alert","SKIPPED: no new HIGH-severity OPEN alert to investigate","","SKIPPED","CPH","2026-08-01 22:16:27.885"
1030,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=none","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision in this run""}","","SKIPPED","CPH","2026-08-01 22:16:28.225"
1031,"INGEST_AND_DECIDE","EXTRACT_DOCUMENTS",1,"@LOGISTICS_STAGE","Complete. Processed: 0 | Errors: 0","","SUCCESS","CPH","2026-08-01 22:16:54.082"
1032,"INGEST_AND_DECIDE","PROMOTE_TO_OPERATIONAL",2,"BILL_OF_LADING_EXTRACTED","{""procedure"":""SYNC_EXTRACTED_TO_BILL_OF_LADING"",""documents_promoted"":0,""target"":""MENDIX_APP.AGENTS.BILL_OF_LADING""}","","SUCCESS","CPH","2026-08-01 22:16:54.579"
1033,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:16:57.045"
1034,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=803","AI decision=ESCALATE | reason=AI did not return a structured reason; defaulted to human review.","","SUCCESS","CPH","2026-08-01 22:16:58.690"
1035,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"","Marketplace screening completed","","SUCCESS","CPH","2026-08-01 22:16:59.314"
1036,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=803,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=AI did not return a structured reason; defaulted to human review.","","SUCCESS","CPH","2026-08-01 22:17:00.575"
1037,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=none","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision in this run""}","","SKIPPED","CPH","2026-08-01 22:17:00.900"
1038,"INGEST_AND_DECIDE","FRAUD_PIPELINE",3,"AUTO","{""workflow"":""FULL_PIPELINE_V2"",""status"":""COMPLETED"",""steps"":5,""alert_id"":803,""ai_decision"":""ESCALATE"",""ai_reason"":""AI did not return a structured reason; defaulted to human review."",""shipper_screened"":""n/a"",""sap_posting"":{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision in this run""},""execution_time_ms"":6234,""audit_trail"":""WORKFLOW_AUDIT_LOG""}","","SUCCESS","CPH","2026-08-01 22:17:01.242"
1039,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:17:13.913"
1040,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=804","AI decision=ESCALATE | reason=AI did not return a structured reason; defaulted to human review.","","SUCCESS","CPH","2026-08-01 22:17:15.297"
1041,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"","Marketplace screening completed","","SUCCESS","CPH","2026-08-01 22:17:15.846"
1042,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=804,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=AI did not return a structured reason; defaulted to human review.","","SUCCESS","CPH","2026-08-01 22:17:17.640"
1043,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=none","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision in this run""}","","SKIPPED","CPH","2026-08-01 22:17:17.910"
1044,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:34:27.273"
1045,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=805","AI decision=ESCALATE | reason=Cost per kg exceeds 5x peer median and shipper name indicates a shell/front company.","","SUCCESS","CPH","2026-08-01 22:34:35.351"
1046,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"SUSPICIOUS TRADING CO","Marketplace screening completed","","SUCCESS","CPH","2026-08-01 22:34:35.976"
1047,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=805,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg exceeds 5x peer median and shipper name indicates a shell/front company.","","SUCCESS","CPH","2026-08-01 22:34:37.680"
1048,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=none","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision in this run""}","","SKIPPED","CPH","2026-08-01 22:34:37.959"
1049,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:34:59.602"
1050,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=806","AI decision=ESCALATE | reason=Total charges ($51,000) exceed the 95th percentile ($7,832), requiring human judgment.","","SUCCESS","CPH","2026-08-01 22:35:09.831"
1051,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Pacific Rim Trading Co","Marketplace screening completed","","SUCCESS","CPH","2026-08-01 22:35:10.436"
1052,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=806,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Total charges ($51,000) exceed the 95th percentile ($7,832), requiring human judgment.","","SUCCESS","CPH","2026-08-01 22:35:11.778"
1053,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=none","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision in this run""}","","SKIPPED","CPH","2026-08-01 22:35:12.044"
1054,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:36:36.271"
1055,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"no_open_high_alert","SKIPPED: no new HIGH-severity OPEN alert to investigate","","SKIPPED","CPH","2026-08-01 22:36:36.555"
1056,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=none","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision in this run""}","","SKIPPED","CPH","2026-08-01 22:36:36.919"
1057,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO","Scan completed","","SUCCESS","CPH","2026-08-01 22:40:42.452"
1058,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=807","AI decision=ESCALATE | reason=Cost per kg exceeds 5x the peer median and total charges exceed the 95th percentile.","","SUCCESS","CPH","2026-08-01 22:40:50.127"
1059,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viglacera Corp","Marketplace screening completed","","SUCCESS","CPH","2026-08-01 22:40:50.717"
1060,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=807,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg exceeds 5x the peer median and total charges exceed the 95th percentile.","","SUCCESS","CPH","2026-08-01 22:40:52.164"
1061,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=none","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision in this run""}","","SKIPPED","CPH","2026-08-01 22:40:52.417"
1062,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO,max_alerts=1","Scan completed",2120,"SUCCESS","CPH","2026-08-01 23:26:18.545"
1063,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=808","AI decision=BLOCK | reason=Cost/kg exceeds 5x the peer median ($7.9152 > 5 * $0.2559).",4325,"SUCCESS","CPH","2026-08-01 23:26:23.350"
1064,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Trung Nguyen Coffee","Marketplace screening completed",230,"SUCCESS","CPH","2026-08-01 23:26:23.918"
1065,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=808,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost/kg exceeds 5x the peer median ($7.9152 > 5 * $0.2559).",1309,"SUCCESS","CPH","2026-08-01 23:26:25.511"
1066,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=808","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:26:25.813"
1067,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO,max_alerts=3","Scan completed",1936,"SUCCESS","CPH","2026-08-01 23:26:55.697"
1068,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=809","AI decision=BLOCK | reason=Cost/kg ($1.1915) exceeds 5x the peer median ($0.2559).",4312,"SUCCESS","CPH","2026-08-01 23:27:00.459"
1069,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Tan Hiep Phat","Marketplace screening completed",219,"SUCCESS","CPH","2026-08-01 23:27:01.012"
1070,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=809,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost/kg ($1.1915) exceeds 5x the peer median ($0.2559).",1142,"SUCCESS","CPH","2026-08-01 23:27:02.396"
1071,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=809","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:27:02.661"
1072,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=810","AI decision=BLOCK | reason=Cost/kg ($23.9577) exceeds 5x the peer median ($0.2559).",4084,"SUCCESS","CPH","2026-08-01 23:27:07.256"
1073,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"ABC Electronics Vietnam","Marketplace screening completed",224,"SUCCESS","CPH","2026-08-01 23:27:07.797"
1074,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=810,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost/kg ($23.9577) exceeds 5x the peer median ($0.2559).",1106,"SUCCESS","CPH","2026-08-01 23:27:09.168"
1075,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=810","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:27:09.406"
1076,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=811","AI decision=BLOCK | reason=Cost/kg exceeds 5x the peer median ($2.5007 > 5 * $0.2559).",4946,"SUCCESS","CPH","2026-08-01 23:27:14.789"
1077,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Canon Vietnam","Marketplace screening completed",229,"SUCCESS","CPH","2026-08-01 23:27:15.347"
1078,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=811,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost/kg exceeds 5x the peer median ($2.5007 > 5 * $0.2559).",1142,"SUCCESS","CPH","2026-08-01 23:27:16.734"
1079,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=811","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:27:16.974"
1080,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO,max_alerts=5","Scan completed",2569,"SUCCESS","CPH","2026-08-01 23:34:18.657"
1081,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=849","AI decision=BLOCK | reason=Cost per kg ($1.4079) exceeds the 95th percentile ($1.0692).",4416,"SUCCESS","CPH","2026-08-01 23:34:23.495"
1082,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Hoa Sen Group","Marketplace screening completed",207,"SUCCESS","CPH","2026-08-01 23:34:24.007"
1083,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=849,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost per kg ($1.4079) exceeds the 95th percentile ($1.0692).",994,"SUCCESS","CPH","2026-08-01 23:34:25.251"
1084,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=849","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:34:25.505"
1085,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=850","AI decision=BLOCK | reason=Cost per kg ($2.0524) exceeds 5x the peer median ($0.2558).",5090,"SUCCESS","CPH","2026-08-01 23:34:31.085"
1086,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Binh Tien Consumer","Marketplace screening completed",209,"SUCCESS","CPH","2026-08-01 23:34:31.611"
1087,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=850,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost per kg ($2.0524) exceeds 5x the peer median ($0.2558).",1050,"SUCCESS","CPH","2026-08-01 23:34:32.923"
1088,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=850","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:34:33.166"
1089,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=851","AI decision=BLOCK | reason=Cost per kg ($1.8159) exceeds 5x the peer median ($0.2558).",4352,"SUCCESS","CPH","2026-08-01 23:34:37.959"
1090,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Nike Vietnam","Marketplace screening completed",239,"SUCCESS","CPH","2026-08-01 23:34:38.529"
1091,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=851,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost per kg ($1.8159) exceeds 5x the peer median ($0.2558).",1073,"SUCCESS","CPH","2026-08-01 23:34:39.876"
1092,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=851","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:34:40.123"
1093,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=841","AI decision=BLOCK | reason=Cost per kg ($3.2871) exceeds 5x the peer median ($0.2558).",4524,"SUCCESS","CPH","2026-08-01 23:34:45.130"
1094,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"LG Display Vietnam","Marketplace screening completed",224,"SUCCESS","CPH","2026-08-01 23:34:45.688"
1095,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=841,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost per kg ($3.2871) exceeds 5x the peer median ($0.2558).",1041,"SUCCESS","CPH","2026-08-01 23:34:46.999"
1096,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=841","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:34:47.236"
1097,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=842","AI decision=BLOCK | reason=Cost per kg ($3.0871) exceeds 5x the peer median ($0.2558).",4160,"SUCCESS","CPH","2026-08-01 23:34:51.810"
1098,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Trung Nguyen Coffee","Marketplace screening completed",213,"SUCCESS","CPH","2026-08-01 23:34:52.365"
1099,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=842,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost per kg ($3.0871) exceeds 5x the peer median ($0.2558).",999,"SUCCESS","CPH","2026-08-01 23:34:53.608"
1100,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=842","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:34:53.827"
1101,"FULL_PIPELINE_V2","DETECT_ANOMALIES",1,"AUTO,max_alerts=6","Scan completed",2979,"SUCCESS","CPH","2026-08-01 23:36:26.799"
1102,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=876,severity=HIGH","AI decision=BLOCK | reason=Cost per kg ($2.1956) exceeds 5x the peer median ($0.2558).",4362,"SUCCESS","CPH","2026-08-01 23:36:31.677"
1103,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Panasonic Vietnam","Marketplace screening completed",246,"SUCCESS","CPH","2026-08-01 23:36:32.258"
1104,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=876,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost per kg ($2.1956) exceeds 5x the peer median ($0.2558).",1088,"SUCCESS","CPH","2026-08-01 23:36:33.692"
1105,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=876","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:36:33.968"
1106,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=879,severity=HIGH","AI decision=BLOCK | reason=Cost per kg ($2.0415) exceeds 5x the peer median ($0.2558).",4149,"SUCCESS","CPH","2026-08-01 23:36:38.660"
1107,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viettel Electronics","Marketplace screening completed",213,"SUCCESS","CPH","2026-08-01 23:36:39.227"
1108,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=879,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost per kg ($2.0415) exceeds 5x the peer median ($0.2558).",1175,"SUCCESS","CPH","2026-08-01 23:36:40.682"
1109,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=879","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:36:40.924"
1110,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=865,severity=HIGH","AI decision=BLOCK | reason=Cost per kg ($2.755) exceeds 5x the peer median ($0.2558).",4055,"SUCCESS","CPH","2026-08-01 23:36:45.448"
1111,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Foxconn Vietnam","Marketplace screening completed",221,"SUCCESS","CPH","2026-08-01 23:36:45.999"
1112,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=865,action=BLOCK (decided by AI)","Action executed: BLOCK | reason=Cost per kg ($2.755) exceeds 5x the peer median ($0.2558).",1047,"SUCCESS","CPH","2026-08-01 23:36:47.297"
1113,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=865","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-01 23:36:47.567"
1114,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=866,severity=HIGH","AI decision=BLOCK | reason=Cost per kg ($2.7405) exceeds 5x the peer median ($0.2558).",4214,"SUCCESS","CPH","2026-08-01 23:36:52.220"
